proba_Y	proba_N
0.6643006700915817	0.33569932990841833
0.6156081614641582	0.3843918385358418
0.6534260746991958	0.3465739253008042
0.6843060132107892	0.3156939867892108
0.9079800887419804	0.09201991125801957
0.0698433171843118	0.9301566828156882
0.8342958721103524	0.16570412788964764
0.7798988512069538	0.22010114879304624
0.7925015929101745	0.20749840708982548
0.8700084350172129	0.12999156498278705
0.6749414731339224	0.3250585268660776
0.8180428820199743	0.18195711798002565
0.0379081882634652	0.9620918117365348
0.8283101283521751	0.17168987164782493
0.4498519038023754	0.5501480961976246
0.5585812508245693	0.4414187491754307
0.7654623067581059	0.2345376932418941
0.8409197822730003	0.15908021772699968
0.7240993424393689	0.2759006575606311
0.855765279967325	0.144234720032675
0.32703985076174047	0.6729601492382595
0.7172170231020523	0.28278297689794774
0.829774895956427	0.17022510404357302
0.4751317887937818	0.5248682112062182
0.38326369585210474	0.6167363041478953
0.810141604090681	0.1898583959093189
0.772902618568567	0.227097381431433
0.5878964627661245	0.41210353723387544
0.8711262209040314	0.12887377909596862
0.4617025593146389	0.5382974406853611
0.8197737217031925	0.18022627829680746
0.8321372735180521	0.1678627264819479
0.5831326694846268	0.4168673305153731
0.7989390442412516	0.20106095575874838
0.7822032873470668	0.21779671265293327
0.8064933226448081	0.1935066773551919
0.7639900482814073	0.23600995171859274
0.1041137467945199	0.8958862532054801
0.5812645369579017	0.41873546304209824
0.6536369742540619	0.34636302574593814
0.8388163414779206	0.1611836585220794
0.1290899009890838	0.8709100990109162
0.8595137083697953	0.14048629163020462
0.5970138601561044	0.4029861398438957
0.6184695928289533	0.3815304071710467
0.8949812605719919	0.10501873942800813
0.626465869073253	0.3735341309267471
0.7671865051753942	0.23281349482460575
0.7695355394425036	0.23046446055749642
0.8086898886638646	0.19131011133613543
0.8823017433212345	0.11769825667876559
0.3360190905714192	0.6639809094285808
0.8096183796747451	0.19038162032525485
0.5288357187959424	0.4711642812040576
0.013718119513718152	0.9862818804862818
0.4907543405172534	0.5092456594827466
0.4380530634440596	0.5619469365559404
0.4977629734270411	0.5022370265729589
0.568802244422729	0.4311977555772711
0.48553131055439525	0.5144686894456048
0.7223912602368368	0.27760873976316325
0.013220043144835603	0.9867799568551644
0.015447051988424443	0.9845529480115756
0.8213972649505674	0.17860273504943255
0.6781701266236245	0.3218298733763755
0.022634377604004774	0.9773656223959952
0.6081537908889176	0.3918462091110824
0.6767690256914574	0.3232309743085426
0.6031136305728506	0.39688636942714933
0.6452540191851357	0.35474598081486436
0.7664661746114917	0.23353382538850834
0.03660508796167705	0.963394912038323
0.7127596024450087	0.2872403975549913
0.6227021694987398	0.3772978305012602
0.4920494318976065	0.5079505681023935
0.4941803881157958	0.5058196118842042
0.4859136325102311	0.5140863674897689
0.4008927398181229	0.5991072601818771
0.7642229739225523	0.23577702607744772
0.49257692832764044	0.5074230716723596
0.4920086064518234	0.5079913935481766
0.6290851787256522	0.37091482127434783
0.546132762120293	0.45386723787970695
0.595074334230855	0.404925665769145
0.019772147095065695	0.9802278529049343
0.8211184025734823	0.17888159742651763
0.8877412196073009	0.11225878039269907
0.8487151293745006	0.15128487062549945
0.7961887430037309	0.2038112569962691
0.020193783375703434	0.9798062166242966
0.5512878736208611	0.44871212637913893
0.37399687346398125	0.6260031265360188
0.8710280713690742	0.12897192863092577
0.6501359347464464	0.3498640652535537
0.7412462321675364	0.2587537678324637
0.021962246728390422	0.9780377532716096
0.7576240681318628	0.2423759318681372
0.31469415737051387	0.6853058426294861
0.8529715625950385	0.14702843740496147
0.3012180337525656	0.6987819662474344
0.5570767621693029	0.44292323783069704
0.928861418773235	0.07113858122676499
0.4150813367648375	0.5849186632351625
0.6087530735383718	0.3912469264616282
0.7821298338487961	0.21787016615120386
0.8918960118458089	0.10810398815419113
0.795739060975206	0.204260939024794
0.6556852377669881	0.34431476223301194
0.817292344833599	0.182707655166401
0.4842642648120017	0.5157357351879983
0.019610533682463682	0.9803894663175363
0.8302582793426082	0.1697417206573918
0.8490742583467549	0.15092574165324515
0.02877287065449252	0.9712271293455075
0.7632247750134874	0.23677522498651263
0.47168702057636425	0.5283129794236358
0.5276696576426054	0.47233034235739463
0.8927341780177939	0.10726582198220613
0.4147063683690172	0.5852936316309828
0.5465652896862417	0.45343471031375826
0.6878098038336404	0.3121901961663595
0.27593860153942007	0.7240613984605799
