proba_Y	proba_N
0.8031490384615384	0.19685096153846154
0.9042817932580922	0.09571820674190779
0.9392278515307504	0.060772148469249526
0.4200951609503262	0.5799048390496738
0.8632658676423405	0.1367341323576595
0.11314903846153847	0.8868509615384617
0.8731490384615384	0.12685096153846154
0.9447065778934518	0.055293422106548154
0.8229734433620234	0.17702655663797656
0.8479905469025727	0.15200945309742747
0.3645793920897904	0.6354206079102096
0.3477796984206277	0.6522203015793724
0.6932493309222387	0.30675066907776133
0.8634169257308865	0.13658307426911337
0.17089539898052306	0.829104601019477
0.8558377611557435	0.1441622388442566
0.7571418620727306	0.24285813792726946
0.8614482835959076	0.13855171640409236
0.7734447882956761	0.22655521170432397
0.7523037355132531	0.24769626448674686
0.34761552747293983	0.6523844725270602
0.9764943976069609	0.023505602393039206
0.6846179838766647	0.31538201612333533
0.946281703284396	0.05371829671560411
0.6300147373734329	0.36998526262656695
0.636930222184023	0.36306977781597705
0.9502585360311439	0.049741463968856134
0.650959737941836	0.3490402620581638
0.9240804195838238	0.07591958041617597
0.7685395778278928	0.2314604221721071
0.5542755115178923	0.44572448848210766
0.8470910833064146	0.15290891669358544
0.8411565633295167	0.15884343667048328
0.7735575965216656	0.22644240347833453
0.7289626882307751	0.27103731176922485
0.7015689015927521	0.2984310984072478
0.7449306029828001	0.2550693970172002
0.8653139762842694	0.1346860237157306
0.9667623679564836	0.03323763204351629
0.6863228747612159	0.3136771252387841
0.8662980769230769	0.13370192307692308
0.3757766248441743	0.6242233751558257
0.897491869977857	0.10250813002214304
0.30646608097328065	0.6935339190267193
0.0892731878844579	0.9107268121155421
0.8803465689270829	0.1196534310729171
0.7111670129930243	0.28883298700697563
0.4544649127619884	0.5455350872380117
0.8636851042308075	0.13631489576919248
0.9020534349499966	0.09794656505000354
0.7820781634613868	0.21792183653861294
0.8639690022399088	0.13603099776009114
0.976477132262052	0.023522867737948084
0.7217498103109955	0.2782501896890046
0.8244833013311006	0.17551669866889924
0.7468451547810928	0.2531548452189072
0.5100725296828125	0.4899274703171874
0.8101415439033599	0.18985845609663998
0.996968085106383	0.0030319148936170217
0.5476595051036423	0.4523404948963578
0.2544448284535239	0.7455551715464763
0.7455996002340466	0.2544003997659536
0.7033944368806209	0.2966055631193792
0.7868842994401045	0.21311570055989534
0.36219214685639073	0.6378078531436092
0.488789705950659	0.511210294049341
0.9085494295582677	0.09145057044173249
0.6884155236880756	0.31158447631192454
0.6831692875724227	0.3168307124275772
0.19	0.81
0.5572492363251336	0.4427507636748666
0.3329541685050846	0.6670458314949156
0.9269925054418215	0.07300749455817844
0.9157378293887942	0.08426217061120575
0.7843690052472208	0.21563099475277914
0.8589848039431436	0.14101519605685653
0.04475700725317069	0.9552429927468293
0.7425525735866332	0.2574474264133669
0.2992044486480093	0.7007955513519906
0.45471483663886053	0.5452851633611394
0.7204047103467234	0.2795952896532764
0.8096064341289397	0.19039356587106027
0.8244833013311006	0.17551669866889924
0.6778669836412522	0.3221330163587477
0.7718846128776375	0.22811538712236243
0.7950196944438642	0.2049803055561359
0.6528086203040918	0.34719137969590796
0.4258178126145373	0.5741821873854627
0.9157049837928024	0.08429501620719762
0.7698638939686668	0.23013610603133303
0.1415463379213238	0.8584536620786762
0.832497456578023	0.16750254342197718
0.9124648556722363	0.0875351443277637
0.7610844632535553	0.2389155367464447
0.4939632960159026	0.5060367039840974
0.917491869977857	0.08250813002214304
0.7768104812490071	0.2231895187509928
0.8799172337170007	0.12008276628299928
0.8323835952963209	0.1676164047036792
0.8401415439033599	0.15985845609663996
0.09082572669266216	0.9091742733073379
0.8189454986385296	0.1810545013614704
0.24561548903269873	0.7543845109673012
0.9169590435719293	0.0830409564280707
0.8354214538511842	0.1645785461488157
0.855017797377373	0.144982202622627
0.9002585360311438	0.09974146396885614
0.8558076881052734	0.14419231189472648
0.7929820546099744	0.20701794539002538
0.15766521909282566	0.8423347809071743
0.5617909054066472	0.4382090945933528
0.7874634220490462	0.21253657795095382
0.6765207021197958	0.3234792978802041
