proba_Y	proba_N
0.7781056387778142	0.22189436122218584
0.8841467384565204	0.11585326154347982
0.7699424860519217	0.23005751394807863
0.7932278904020654	0.20677210959793457
0.464275086422144	0.535724913577856
0.18724469172888056	0.8127553082711195
0.9296234029430724	0.0703765970569276
0.930020935661108	0.06997906433889188
0.9523177135134594	0.04768228648654056
0.9761445435048772	0.023855456495122822
0.7467472079271328	0.2532527920728672
0.8922186639960461	0.10778133600395398
0.3371692151215225	0.6628307848784776
0.8088836498920151	0.19111635010798497
0.49790804028680696	0.502091959713193
0.7431814751945768	0.25681852480542305
0.898759069213176	0.10124093078682396
0.935739616967084	0.06426038303291598
0.790457069119106	0.20954293088089393
0.7971313417630487	0.2028686582369513
0.6683121345264605	0.33168786547353946
0.668029570729113	0.33197042927088705
0.919287159463104	0.08071284053689581
0.6734059872187789	0.32659401278122113
0.4113340442781326	0.5886659557218674
0.8335577659664385	0.16644223403356162
0.7936337312505547	0.2063662687494453
0.8419120686986422	0.15808793130135798
0.7247117428293431	0.27528825717065664
0.648557413695529	0.35144258630447084
0.8907809517197959	0.10921904828020418
0.8448269321328047	0.15517306786719526
0.8220404988194596	0.17795950118054044
0.7530449717752853	0.24695502822471474
0.8653736028954213	0.1346263971045785
0.9127958903770903	0.08720410962290971
0.9224372677844366	0.07756273221556338
0.19880780755812263	0.8011921924418772
0.6801479969579054	0.31985200304209455
0.8443647501379687	0.1556352498620311
0.9379552617367288	0.06204473826327129
0.2876633220084782	0.7123366779915219
0.8059464456556948	0.19405355434430527
0.8635667785014466	0.1364332214985535
0.8661102742490512	0.13388972575094912
0.7389967925018368	0.26100320749816325
0.6515469384830979	0.34845306151690214
0.7453657840346375	0.2546342159653625
0.87443065495535	0.12556934504465012
0.9046402594244475	0.09535974057555262
0.8797972904408761	0.1202027095591239
0.7775399264134107	0.22246007358658904
0.9370182892821489	0.06298171071785105
0.8174838236366468	0.1825161763633529
0.2054208883049789	0.7945791116950209
0.6505830474384413	0.3494169525615585
0.5503346973408448	0.4496653026591551
0.6769273159255869	0.32307268407441325
0.6440857089394421	0.35591429106055805
0.7932657132228895	0.20673428677711056
0.9582866894958546	0.0417133105041456
0.24858181974449675	0.7514181802555032
0.19329823621910877	0.8067017637808912
0.7411505245930278	0.25884947540697234
0.8985270540792893	0.10147294592071063
0.11822664833563444	0.8817733516643655
0.7914440165434345	0.2085559834565654
0.6508154622421148	0.34918453775788516
0.8043810865470025	0.19561891345299756
0.8626889819661734	0.13731101803382662
0.8027728821348391	0.19722711786516112
0.4194147477980706	0.5805852522019295
0.922033185022177	0.07796681497782317
0.8582031299496914	0.1417968700503086
0.898811707728965	0.10118829227103505
0.5303054239918111	0.4696945760081889
0.669000272816694	0.3309997271833058
0.42505641612947614	0.5749435838705239
0.6557660720702725	0.3442339279297275
0.9292493467527482	0.07075065324725187
0.5815106881351029	0.418489311864897
0.8016120087891226	0.19838799121087738
0.778180966378203	0.22181903362179706
0.3740746736279958	0.6259253263720044
0.24619372795424582	0.7538062720457543
0.6413403782738589	0.358659621726141
0.8655426665963971	0.134457333403603
0.7896084679418423	0.2103915320581578
0.6486556610751161	0.35134433892488387
0.3770397071188007	0.6229602928811994
0.7057963154334448	0.2942036845665555
0.5840058628321392	0.4159941371678608
0.9170424896649905	0.0829575103350097
0.9072788725612068	0.09272112743879327
0.7315785976521098	0.26842140234789036
0.15337878832490076	0.8466212116750992
0.8709245305286428	0.12907546947135715
0.5483077864599379	0.4516922135400621
0.9142354007224158	0.08576459927758434
0.7108344801423803	0.28916551985761957
0.6839540099658159	0.3160459900341841
0.9050219298245616	0.09497807017543859
0.7241253752790107	0.2758746247209892
0.7826726462150286	0.21732735378497153
0.8598932135224985	0.14010678647750147
0.8755006289835796	0.12449937101642045
0.7524111181470174	0.24758888185298278
0.5134879751886884	0.48651202481131156
0.9075808330644557	0.0924191669355444
0.8562568209146975	0.14374317908530268
0.21893994698376065	0.7810600530162393
0.7785267282943115	0.22147327170568876
0.9730043859649123	0.02699561403508772
0.2139764200367596	0.7860235799632403
0.7154718571153791	0.2845281428846208
0.6729215889274905	0.3270784110725094
0.7336602651862135	0.2663397348137865
0.8370883076317742	0.16291169236822586
0.730813509115703	0.26918649088429697
0.6146035822747546	0.38539641772524535
0.7352453406306811	0.2647546593693189
0.44818109369539644	0.5518189063046036
