proba_Y	proba_N
0.5854517191484503	0.4145482808515497
0.5729994293173499	0.42700057068265
0.5997845231310017	0.40021547686899833
0.521514166160812	0.4784858338391879
0.5663167110323098	0.43368328896769015
0.45720969879307094	0.5427903012069291
0.6718473948383695	0.3281526051616305
0.5312216397462368	0.46877836025376324
0.649918127282518	0.35008187271748203
0.7596913587844587	0.2403086412155413
0.5633112547489019	0.4366887452510982
0.600831811998755	0.39916818800124493
0.05249341401573793	0.9475065859842621
0.7395633506512621	0.2604366493487379
0.6745012461820334	0.3254987538179665
0.654118827468718	0.34588117253128203
0.6735335821085938	0.3264664178914062
0.7210554988083884	0.27894450119161157
0.6456669261863057	0.35433307381369433
0.8497929976361601	0.1502070023638399
0.7983069112962488	0.20169308870375124
0.6482812991026203	0.3517187008973796
0.6362127079057929	0.36378729209420707
0.6563364469052781	0.3436635530947219
0.5515613663782168	0.4484386336217831
0.42038065536544567	0.5796193446345543
0.6588364145362537	0.34116358546374626
0.8576124227231146	0.1423875772768855
0.549003427023694	0.450996572976306
0.6617531538912198	0.3382468461087802
0.022870458640318336	0.9771295413596817
0.031971448846984885	0.9680285511530151
0.024965808537303014	0.975034191462697
0.746162588068868	0.2538374119311319
0.492632260815815	0.507367739184185
0.6118861450488486	0.3881138549511513
0.4493456554684345	0.5506543445315655
0.4395165251213874	0.5604834748786126
0.2052994614434177	0.7947005385565823
0.7912180425958151	0.20878195740418495
0.6862563874109555	0.31374361258904443
0.6889405115286024	0.31105948847139764
0.664484761348403	0.33551523865159705
0.5128581643117366	0.4871418356882634
0.3874550110302323	0.6125449889697677
0.7125656270284517	0.28743437297154834
0.47575552034799307	0.5242444796520069
0.6342159763206885	0.3657840236793115
0.02765037027188688	0.9723496297281131
0.5366507391868347	0.4633492608131653
0.6783618091000614	0.32163819089993867
0.5435153665947214	0.45648463340527856
0.7122837270068689	0.2877162729931311
0.6309796325406181	0.3690203674593819
0.0499911495431814	0.9500088504568186
0.4703408326028544	0.5296591673971456
0.4348946953896229	0.5651053046103771
0.519136067332414	0.480863932667586
0.6332443863794247	0.3667556136205753
0.6969376222417064	0.3030623777582936
0.6611489008273124	0.3388510991726876
0.5414317933738007	0.4585682066261994
0.43677720021474187	0.5632227997852581
0.5674751613123648	0.4325248386876353
0.7622758590340357	0.23772414096596434
0.3769697589582014	0.6230302410417986
0.771244746305238	0.22875525369476202
0.37951022342593277	0.6204897765740672
0.523531549018831	0.476468450981169
0.7137202578732369	0.28627974212676305
0.045292613924836855	0.9547073860751631
0.7811093150825233	0.21889068491747662
0.5981370970035782	0.40186290299642174
0.5749457197082841	0.4250542802917158
0.4439915807609769	0.5560084192390231
0.8402455953300678	0.15975440466993215
0.6616969471169312	0.3383030528830688
0.1622351678298085	0.8377648321701915
0.4790276827195479	0.5209723172804521
0.6342100916639556	0.3657899083360444
0.7422044507327996	0.2577955492672004
0.6250867081135363	0.3749132918864638
0.03428870361689751	0.9657112963831025
0.03863563826424299	0.961364361735757
0.5536593118154539	0.4463406881845461
0.5351623256299054	0.46483767437009466
0.4003196540651863	0.5996803459348137
0.06798367478025003	0.93201632521975
0.6550386519285982	0.34496134807140183
0.2170710792523276	0.7829289207476724
0.8461893191265569	0.15381068087344307
0.05362248005080916	0.9463775199491908
0.6588302894905473	0.3411697105094527
0.022758548499917652	0.9772414515000823
0.3450708288066283	0.6549291711933717
0.3868248884687735	0.6131751115312265
0.6634500299128891	0.3365499700871109
0.6447362805169712	0.3552637194830288
0.7413750085766662	0.25862499142333384
0.8036582159269111	0.19634178407308892
0.43904365981899385	0.5609563401810062
0.7633415119883128	0.23665848801168723
0.059688888432287146	0.9403111115677129
0.6458924907905039	0.354107509209496
0.6469041797712545	0.35309582022874547
0.3575161712601107	0.6424838287398893
0.5591064289499668	0.4408935710500332
0.05680339949100299	0.943196600508997
0.292887017415862	0.707112982584138
0.38721936174677307	0.6127806382532269
0.0938421232449117	0.9061578767550883
0.5409143785302629	0.4590856214697371
0.7718627559694548	0.22813724403054522
0.09922858906633525	0.9007714109336648
0.7143076009300411	0.2856923990699589
0.7850622411991082	0.21493775880089186
0.8427887941021243	0.1572112058978757
0.7991478703169039	0.20085212968309601
0.676873297945046	0.3231267020549539
0.39672063915380096	0.603279360846199
0.647329166529286	0.3526708334707141
0.506843446432466	0.49315655356753396
